"president_number","president","term_number","term_start","term_end","poll_start","poll_end","polling_institute","approval","disapproval","no_opinion","sample_size"
35,"John F. Kennedy",1,1961-01-20,1963-11-22,1961-04-06,1961-04-11,"Gallup Organization",78,6,16,1583
35,"John F. Kennedy",1,1961-01-20,1963-11-22,1961-03-10,1961-03-15,"Gallup Organization",73,7,20,1608
35,"John F. Kennedy",1,1961-01-20,1963-11-22,1961-02-10,1961-02-15,"Gallup Organization",72,6,22,1629
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-12-08,1960-12-13,"Gallup Organization",60,27,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-11-17,1960-11-22,"Gallup Organization",59,26,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-10-18,1960-10-23,"Gallup Organization",58,31,11,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-09-28,1960-10-02,"Gallup Organization",65,26,9,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-09-09,1960-09-14,"Gallup Organization",58,28,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-08-25,1960-08-30,"Gallup Organization",61,28,11,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-08-11,1960-08-16,"Gallup Organization",63,25,12,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-07-30,1960-08-04,"Gallup Organization",63,26,11,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-07-16,1960-07-21,"Gallup Organization",49,33,17,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-06-30,1960-07-05,"Gallup Organization",57,26,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-06-16,1960-06-21,"Gallup Organization",61,24,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-05-26,1960-05-31,"Gallup Organization",65,22,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-04-28,1960-05-03,"Gallup Organization",62,22,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-03-30,1960-04-04,"Gallup Organization",65,22,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-03-02,1960-03-07,"Gallup Organization",64,22,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-02-04,1960-02-09,"Gallup Organization",64,22,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1960-01-06,1960-01-11,"Gallup Organization",67,18,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-12-10,1959-12-15,"Gallup Organization",77,15,8,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-12-03,1959-12-08,"Gallup Organization",67,18,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-11-12,1959-11-17,"Gallup Organization",65,21,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-10-16,1959-10-21,"Gallup Organization",67,19,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-09-18,1959-09-23,"Gallup Organization",67,20,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-08-20,1959-08-25,"Gallup Organization",67,20,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-07-23,1959-07-28,"Gallup Organization",61,26,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-06-25,1959-06-30,"Gallup Organization",62,23,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-05-29,1959-06-03,"Gallup Organization",64,21,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-04-29,1959-05-04,"Gallup Organization",60,24,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-04-02,1959-04-07,"Gallup Organization",62,23,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-03-04,1959-03-09,"Gallup Organization",58,25,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-02-04,1959-02-09,"Gallup Organization",59,26,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1959-01-07,1959-01-12,"Gallup Organization",57,27,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-12-03,1958-12-08,"Gallup Organization",57,32,11,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-11-07,1958-11-12,"Gallup Organization",52,30,18,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-10-15,1958-10-20,"Gallup Organization",57,27,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-09-24,1958-09-29,"Gallup Organization",55,28,18,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-09-10,1958-09-15,"Gallup Organization",56,29,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-08-20,1958-08-25,"Gallup Organization",56,27,17,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-07-30,1958-08-04,"Gallup Organization",58,27,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-07-10,1958-07-15,"Gallup Organization",52,32,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-05-28,1958-06-02,"Gallup Organization",54,31,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-05-07,1958-05-12,"Gallup Organization",52,33,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-04-16,1958-04-21,"Gallup Organization",55,31,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-03-27,1958-04-01,"Gallup Organization",48,36,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-03-06,1958-03-11,"Gallup Organization",51,33,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-02-14,1958-02-19,"Gallup Organization",55,32,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-01-24,1958-01-29,"Gallup Organization",58,27,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1958-01-02,1958-01-07,"Gallup Organization",60,30,10,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-11-07,1957-11-12,"Gallup Organization",58,27,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-10-10,1957-10-15,"Gallup Organization",57,27,16,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-09-19,1957-09-24,"Gallup Organization",59,26,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-08-29,1957-09-04,"Gallup Organization",60,23,18,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-08-08,1957-08-13,"Gallup Organization",63,20,18,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-07-18,1957-07-23,"Gallup Organization",65,22,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-06-27,1957-07-02,"Gallup Organization",63,23,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-06-06,1957-06-11,"Gallup Organization",64,22,14,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-05-17,1957-05-22,"Gallup Organization",62,23,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-04-25,1957-04-30,"Gallup Organization",64,23,13,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-04-06,1957-04-11,"Gallup Organization",67,21,12,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-03-15,1957-03-20,"Gallup Organization",65,20,15,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-02-28,1957-03-05,"Gallup Organization",72,17,11,NA
34,"Dwight D. Eisenhower",2,1957-01-20,1961-01-20,1957-02-07,1957-02-12,"Gallup Organization",72,16,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-12-14,1956-12-19,"Gallup Organization",78,12,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-11-22,1956-11-27,"Gallup Organization",75,15,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-08-03,1956-08-08,"Gallup Organization",68,19,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-07-12,1956-07-17,"Gallup Organization",70,20,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-06-15,1956-06-20,"Gallup Organization",73,18,9,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-05-31,1956-06-05,"Gallup Organization",71,19,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-05-10,1956-05-15,"Gallup Organization",69,17,14,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-04-19,1956-04-24,"Gallup Organization",69,19,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-03-29,1956-04-03,"Gallup Organization",73,17,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-03-08,1956-03-13,"Gallup Organization",72,17,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-02-16,1956-02-21,"Gallup Organization",75,15,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-01-26,1956-01-31,"Gallup Organization",76,14,9,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1956-01-06,1956-01-11,"Gallup Organization",76,12,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-12-31,1956-01-05,"Gallup Organization",70,18,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-12-08,1955-12-13,"Gallup Organization",75,13,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-11-17,1955-11-22,"Gallup Organization",78,13,9,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-09-15,1955-09-20,"Gallup Organization",71,16,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-08-25,1955-08-30,"Gallup Organization",71,16,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-08-04,1955-08-09,"Gallup Organization",76,11,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-07-14,1955-07-19,"Gallup Organization",72,18,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-06-24,1955-06-29,"Gallup Organization",67,15,17,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-06-03,1955-06-08,"Gallup Organization",70,16,14,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-05-12,1955-05-17,"Gallup Organization",68,16,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-04-14,1955-04-19,"Gallup Organization",70,14,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-03-24,1955-03-29,"Gallup Organization",65,22,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-03-03,1955-03-08,"Gallup Organization",71,17,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-02-10,1955-02-15,"Gallup Organization",73,15,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1955-01-20,1955-01-25,"Gallup Organization",69,17,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-12-02,1954-12-07,"Gallup Organization",69,23,8,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-11-11,1954-11-16,"Gallup Organization",57,23,20,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-10-15,1954-10-20,"Gallup Organization",62,25,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-09-16,1954-09-21,"Gallup Organization",66,21,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-08-26,1954-08-31,"Gallup Organization",63,23,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-08-05,1954-08-10,"Gallup Organization",67,19,14,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-07-16,1954-07-21,"Gallup Organization",74,20,5,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-07-02,1954-07-07,"Gallup Organization",65,21,14,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-06-12,1954-06-17,"Gallup Organization",62,24,14,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-05-21,1954-05-26,"Gallup Organization",62,23,15,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-05-02,1954-05-07,"Gallup Organization",61,22,17,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-04-08,1954-04-13,"Gallup Organization",68,21,11,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-03-19,1954-03-24,"Gallup Organization",66,22,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-02-25,1954-03-02,"Gallup Organization",67,21,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-01-28,1954-02-02,"Gallup Organization",70,18,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1954-01-09,1954-01-14,"Gallup Organization",71,18,11,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-12-11,1953-12-16,"Gallup Organization",68,22,10,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-11-19,1953-11-24,"Gallup Organization",59,25,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-11-01,1953-11-05,"Gallup Organization",61,26,13,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-10-09,1953-10-14,"Gallup Organization",65,19,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-09-12,1953-09-17,"Gallup Organization",61,20,19,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-08-15,1953-08-20,"Gallup Organization",74,15,12,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-07-25,1953-07-30,"Gallup Organization",73,12,15,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-07-04,1953-07-09,"Gallup Organization",69,15,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-05-09,1953-05-14,"Gallup Organization",74,11,16,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-04-19,1953-04-24,"Gallup Organization",72,10,17,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-03-28,1953-04-02,"Gallup Organization",73,8,19,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-02-22,1953-02-27,"Gallup Organization",67,8,25,NA
34,"Dwight D. Eisenhower",1,1953-01-20,1957-01-20,1953-02-01,1953-02-05,"Gallup Organization",68,7,25,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-12-11,1952-12-16,"Gallup Organization",32,56,11,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-10-09,1952-10-14,"Gallup Organization",32,55,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-10-03,1952-10-10,"Gallup Organization",33,55,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-07-13,1952-07-18,"Gallup Organization",29,59,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-06-15,1952-06-20,"Gallup Organization",32,58,10,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-05-30,1952-06-04,"Gallup Organization",31,59,10,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-05-11,1952-05-16,"Gallup Organization",27,60,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-04-13,1952-04-18,"Gallup Organization",28,59,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-02-09,1952-02-14,"Gallup Organization",22,65,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-01-20,1952-01-25,"Gallup Organization",25,62,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1952-01-06,1952-01-11,"Gallup Organization",23,67,9,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-11-11,1951-11-16,"Gallup Organization",23,61,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-10-14,1951-10-19,"Gallup Organization",29,55,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-09-21,1951-09-26,"Gallup Organization",32,54,14,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-08-03,1951-08-08,"Gallup Organization",31,57,12,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-07-08,1951-07-13,"Gallup Organization",29,54,17,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-06-16,1951-06-21,"Gallup Organization",25,59,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-05-19,1951-05-24,"Gallup Organization",24,63,12,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-04-16,1951-04-21,"Gallup Organization",24,54,20,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-03-26,1951-03-31,"Gallup Organization",28,57,15,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-03-04,1951-03-09,"Gallup Organization",27,59,14,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-02-04,1951-02-09,"Gallup Organization",26,60,14,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1951-01-01,1951-01-05,"Gallup Organization",36,49,15,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-12-03,1950-12-08,"Gallup Organization",33,53,13,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-10-20,1950-10-25,"Gallup Organization",41,46,14,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-10-08,1950-10-13,"Gallup Organization",43,36,21,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-10-01,1950-10-06,"Gallup Organization",35,50,15,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-09-17,1950-09-22,"Gallup Organization",35,47,18,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-08-20,1950-08-25,"Gallup Organization",43,32,25,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-07-30,1950-08-04,"Gallup Organization",39,45,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-07-09,1950-07-14,"Gallup Organization",46,40,15,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-06-04,1950-06-09,"Gallup Organization",37,47,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-05-04,1950-05-09,"Gallup Organization",41,38,21,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-02-26,1950-03-03,"Gallup Organization",37,44,19,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1950-01-08,1950-01-13,"Gallup Organization",45,40,15,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1949-09-25,1949-09-30,"Gallup Organization",51,31,18,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1949-09-04,1949-09-09,"Gallup Organization",47,38,16,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1949-06-11,1949-06-14,"Gallup Organization",57,26,17,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1949-05-03,1949-05-08,"Gallup Organization",52,32,17,NA
33,"Harry S. Truman",2,1949-01-20,1953-01-20,1949-03-06,1949-03-11,"Gallup Organization",57,24,19,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1949-01-07,1949-01-12,"Gallup Organization",69,17,14,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1948-06-18,1948-06-24,"Gallup Organization",39,46,16,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1948-05-28,1948-06-02,"Gallup Organization",39,47,14,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1948-04-09,1948-04-14,"Gallup Organization",36,50,14,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1948-01-02,1948-01-07,"Gallup Organization",50,34,17,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-11-28,1947-12-02,"Gallup Organization",54,33,13,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-09-12,1947-09-17,"Gallup Organization",55,29,16,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-07-04,1947-07-09,"Gallup Organization",61,28,12,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-06-20,1947-06-25,"Gallup Organization",55,31,14,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-05-23,1947-05-28,"Gallup Organization",65,24,11,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-04-25,1947-04-30,"Gallup Organization",57,25,18,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-03-28,1947-04-02,"Gallup Organization",63,21,16,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-03-14,1947-03-19,"Gallup Organization",60,23,17,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1947-01-17,1947-01-22,"Gallup Organization",48,39,13,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-12-13,1946-12-18,"Gallup Organization",35,47,18,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-11-15,1946-11-21,"Gallup Organization",34,53,13,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-09-13,1946-09-18,"Gallup Organization",33,52,15,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-06-14,1946-06-19,"Gallup Organization",43,45,12,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-06-01,1946-06-06,"Gallup Organization",45,42,13,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-03-29,1946-04-03,"Gallup Organization",51,33,16,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-02-28,1946-03-05,"Gallup Organization",49,38,13,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1946-01-05,1946-01-10,"Gallup Organization",63,22,15,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1945-11-02,1945-11-07,"Gallup Organization",75,14,11,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1945-10-05,1945-10-10,"Gallup Organization",82,9,9,NA
33,"Harry S. Truman",1,1945-04-12,1949-01-20,1945-06-01,1945-06-05,"Gallup Organization",87,3,10,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1944-12-01,1944-12-01,"OPOR",72,22,6,1245
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1944-08-01,1944-08-01,"OPOR",70,25,5,1258
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1944-06-01,1944-06-01,"OPOR",69,21,9,552
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1944-03-01,1944-03-01,"OPOR",69,22,8,1264
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1943-12-17,1943-12-22,"Gallup Organization",66,24,10,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1943-03-26,1943-03-31,"Gallup Organization",72,19,9,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1943-01-29,1943-02-03,"Gallup Organization",75,17,8,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1943-01-09,1943-01-14,"Gallup Organization",75,15,10,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-11-21,1942-11-26,"Gallup Organization",72,19,9,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-10-29,1942-11-03,"Gallup Organization",70,20,10,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-09-05,1942-09-10,"Gallup Organization",75,19,6,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-08-27,1942-09-01,"Gallup Organization",77,15,8,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-08-15,1942-08-20,"Gallup Organization",70,16,14,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-07-01,1942-07-07,"Gallup Organization",79,13,8,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-06-11,1942-06-17,"Gallup Organization",80,14,6,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-05-01,1942-05-07,"Gallup Organization",81,12,7,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-04-17,1942-04-23,"Gallup Organization",78,13,9,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-03-12,1942-03-17,"Gallup Organization",78,13,9,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-02-25,1942-03-02,"Gallup Organization",79,14,8,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-01-25,1942-01-31,"Gallup Organization",84,10,6,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1942-01-08,1942-01-13,"Gallup Organization",84,9,7,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1941-11-27,1941-12-02,"Gallup Organization",73,20,8,NA
32,"Franklin D. Roosevelt",3,1941-01-20,1945-04-12,1941-09-19,1941-09-24,"Gallup Organization",70,24,5,NA
